User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth
,Video_Streaming,,31.33321248916075,3787.0387677813974,3681.1807702134147
,Video_Streaming,,43.91142930664245,3138.031236942559,4593.8277783028925
,Video_Streaming,,40.13863164012896,1874.0947398482476,3220.809316306122
,Video_Streaming,,42.98070445348492,1499.4433630164972,3945.711511075979
,Video_Streaming,,36.35374153359018,1708.0505878418562,2761.605568466848
,Video_Streaming,,35.66768017542975,1148.040501139576,3679.4493602990574
,Video_Streaming,,54.22083522779077,3225.693127066982,3186.990854468075
,Video_Streaming,,55.96222579171196,2461.089933198685,3508.5893288771863
,Video_Streaming,,54.148492899424255,3109.8014657350554,1488.8119591433995
,Video_Streaming,,48.27876356443531,2992.0662448776648,4649.043996882856
,Video_Streaming,,47.09711160975845,3981.5434024789383,2478.0605749394526
,Video_Streaming,,57.06701816618643,3859.6034601679435,3175.298176590112
,Video_Streaming,,48.742313461275415,1454.269929474849,4525.305152742841
,Video_Streaming,,45.6409804533199,3916.294397607122,1596.6984431795036
,Video_Streaming,,40.935503948762914,2197.6178326901036,3272.1548202704116
,Video_Streaming,,38.34738514146761,3421.175657259009,2108.294320116791
,Video_Streaming,,56.715068983543645,1670.0198888370842,3372.943115466419
,Video_Streaming,,37.23287647971031,1184.1569046101838,1770.4501326161062
,Video_Streaming,,42.52587552423577,1536.793547698185,2222.1386898334513
,Video_Streaming,,48.7673904956185,1349.296266128728,4675.443553436443
,Video_Streaming,,49.05580009037236,1261.4722818203886,2242.8382870584574
,Video_Streaming,,44.95568995094738,3202.9722105110386,4206.730540751038
,Video_Streaming,,49.063828871516165,2315.6381586637126,4641.677718797771
,Video_Streaming,,37.9267050268585,2559.1445690604396,3509.418023568744
,Video_Streaming,,37.83579141878964,2945.4276767957963,3626.861883297998
,Video_Streaming,,41.709771648693135,1473.8593029297833,2366.9768642819836
,Video_Streaming,,32.02967771055587,2971.8263499970953,3873.101209881395
,Video_Streaming,,39.99091986650686,2276.4532918854566,3269.1890438950413
,Video_Streaming,,57.773966902333825,3607.8396487157515,3563.2113484801116
,Video_Streaming,,40.58263587114533,1301.9545287123954,3956.773330336063
,Video_Streaming,,44.49785851775115,2249.7937283771844,3089.3662124567372
,Video_Streaming,,44.4764080833685,1628.7292042305535,4539.954173318955
,Video_Streaming,,52.158279056281245,1639.5660042895997,3087.2507646544645
,Video_Streaming,,48.0758767527223,2542.587011367003,4448.441229651422
,Video_Streaming,,46.15946871403324,3355.15691522143,1545.9775517988771
,Video_Streaming,,57.82626413046797,2275.879056614369,3998.1966656306477
,Video_Streaming,,37.60506150566801,1373.0807780856644,4190.261656923662
,Video_Streaming,,43.656586579510645,2722.6580083389126,4352.233444299568
,Video_Streaming,,34.43465498747543,1354.492840443466,3795.650462984981
,Video_Streaming,,35.40669979074785,3276.336832166969,3601.3290941572463
,Video_Streaming,,30.992854043555536,2578.9771792860656,3473.841744267964
,Video_Streaming,,47.28038648756308,1741.9118272336086,2060.2370692010045
,Video_Streaming,,36.13237990501283,1745.8021130719121,4440.931628303787
,Video_Streaming,,29.042424347084992,1693.5528145459334,4249.010431187131
,Video_Streaming,,30.12465922674708,3604.5870781049402,3765.390116065518
,Video_Streaming,,53.953941363553454,3658.9451029253996,2013.8966580680549
,Video_Streaming,,49.0477735871178,1125.9964978938326,3968.500573761806
,Video_Streaming,,53.77001486439152,1250.749151746828,4212.831085080723
,Video_Streaming,,49.25633555107876,3267.381731277242,2110.6294233292538
,Video_Streaming,,48.404522607318285,3950.1243640288976,3999.2609690313284
,Video_Streaming,,33.67754569919205,2446.1708590677154,2356.2429598957933
,Video_Streaming,,40.17078842712837,3062.3568691959417,3598.9617855039382
,Video_Streaming,,29.13181908776669,1519.6337450243605,3469.493914774378
,Video_Streaming,,40.16126304846679,2761.919474206863,1629.9174371920926
,Video_Streaming,,47.82587307244028,3627.671397263156,1644.9044019667656
,Video_Streaming,,54.98424206053315,4103.549277482437,1580.703970467108
,Video_Streaming,,52.65796357392533,4246.933234704073,1848.0707080213815
,Video_Streaming,,40.65040702015544,4013.266378298756,1974.2322447339493
,Video_Streaming,,39.88603264382269,3147.6052427224877,4268.2243100599635
,Video_Streaming,,49.74241643066733,4280.131798602533,3861.8013246005585
,Video_Streaming,,54.449426157969114,3975.223655513732,1688.4524412255453
,Video_Streaming,,41.776475873217606,3915.911538158814,4119.392390530749
,Video_Streaming,,29.458703846669067,1359.2359220852588,2856.0765591033887
,Video_Streaming,,45.86667350464843,2644.2707198187363,3067.109301601243
,Video_Streaming,,49.628981716722166,3023.5977872549674,4246.291424285084
,Video_Streaming,,35.8034057585476,1543.432307837592,4031.718058834248
,Video_Streaming,,54.86321651471431,2766.290238876616,4348.920104542953
,Video_Streaming,,50.66178919243583,2435.8281057886825,1499.7188443416715
,Video_Streaming,,49.62766692737469,4260.776493312224,3826.6813574349485
,Video_Streaming,,29.457195176264765,1089.7689991902666,3786.0348019199096
,Video_Streaming,,34.7416594380516,3860.2743147460924,4486.7038542773
,Video_Streaming,,47.460626605473074,3436.0809721006417,3472.8510651992374
,Video_Streaming,,53.15781790260553,3447.0348173110083,2522.539173196979
,Video_Streaming,,40.436694231316956,3933.210047219267,1674.9485577421167
,Video_Streaming,,45.401717521721196,2247.8738774299877,3214.1066256094464
,Video_Streaming,,35.50428846603794,1599.802580308511,3562.1568903921557
,Video_Streaming,,35.88787353821551,3331.5275805356846,3440.9937678254446
,Video_Streaming,,44.30666512810914,1533.478599825775,3272.3970574403993
,Video_Streaming,,55.754021936171256,2980.363729095624,4398.155588916976
,Video_Streaming,,48.81827052583053,2903.9407123205474,2610.7130951069717
,Video_Streaming,,47.915027260967236,3132.0445166820527,3930.8127074525437
,Video_Streaming,,31.092515584241347,2219.3233274669115,3906.643162658914
,Video_Streaming,,28.77706966456645,3669.982433470461,2579.6488062829812
,Video_Streaming,,29.245057155646993,2790.0659262975732,2820.9118785012765
,Video_Streaming,,28.925409178299045,1684.8418163218016,4283.990828228496
,Video_Streaming,,43.899388679585286,3849.180783620657,1545.3059019263264
,Video_Streaming,,52.66489141346872,3224.971678449862,2853.8767537657886
,Video_Streaming,,57.28194487565108,3829.9665970991755,3964.715759601562
,Video_Streaming,,39.746208127403335,1766.9467202755673,3093.4081928928363
,Video_Streaming,,35.36290381067995,2958.7666791935726,1849.1245380170926
,Video_Streaming,,41.356465731510376,3261.7243141099943,3697.885990667692
,Video_Streaming,,34.617420128915,3968.1959187401044,3562.4269584648796
,Video_Streaming,,35.11201522435716,3742.6916195821987,3755.8755071869455
,Video_Streaming,,54.693445101013516,1590.2681228089614,3612.0992766335635
,Video_Streaming,,54.19061235963348,2049.251233614925,4225.797060066407
,Video_Streaming,,50.29407158905559,1849.7046329409159,2270.3590578594985
,Video_Streaming,,43.32759644078158,1047.1994958392067,2566.9336902482128
,Video_Streaming,,45.87501738670714,2103.3758448387493,4179.953544809944
,Video_Streaming,,30.594033544593263,1732.9732909233549,2384.076564585293
,Video_Streaming,,35.260178447956704,3937.9306980414062,3773.632237980918
,Video_Streaming,,43.898699955861964,2105.156061187932,2730.1409675888535
,Video_Streaming,,42.4158836426393,3713.6900013648137,3253.3767713232983
,Video_Streaming,,52.589902383810596,2437.1411634931274,2198.0107947607466
,Video_Streaming,,28.367883068300156,3797.253542532408,3787.484121455764
,Video_Streaming,,37.46476832009641,3293.164245394268,1612.3981940761214
,Video_Streaming,,57.87242696875121,3487.599644466948,4480.9170555706205
,Video_Streaming,,44.39787457081114,2855.7229293404207,1859.7949411852396
,Video_Streaming,,34.22592883084471,2389.583542923211,2787.666354996613
,Video_Streaming,,42.864643159709296,3484.394226970032,4592.249017013244
,Video_Streaming,,53.05551277446833,3642.850581212783,4450.05686026793
,Video_Streaming,,42.39322222169308,2206.519252096393,2896.287366038494
,Video_Streaming,,41.34926148402358,2495.5397098075346,2309.389390034605
,Video_Streaming,,41.863556095686995,3975.7994306872297,2712.1517880600845
,Video_Streaming,,45.84570032787326,1614.011156689177,1876.1496750680267
,Video_Streaming,,55.525041134022004,1379.0314329762246,1764.3820255442242
,Video_Streaming,,48.92142452527307,1805.7273014430803,4551.123247281352
,Video_Streaming,,41.23065793291455,3726.8949571559638,4664.396119369163
,Video_Streaming,,31.83257508967496,2381.4792974228194,2095.344575955039
,Video_Streaming,,51.212793530150606,3891.5534665165687,1532.3593843799301
,Video_Streaming,,42.05882046915157,3296.9876493004003,3349.5872547400368
,Video_Streaming,,39.203241941675756,2190.4923163640888,4126.650118182594
,Video_Streaming,,46.82505410899218,2452.156104593181,1682.7362115203632
,Video_Streaming,,36.62036369428693,2055.9689348824363,3796.6700404226704
,Video_Streaming,,29.253629528214187,2301.007222129666,4364.174513911503
,Video_Streaming,,42.69707885272262,3803.482536490485,2928.292628213816
,Video_Streaming,,32.86765536561053,3270.7533981030588,1881.0874536579736
,Video_Streaming,,45.94700893986467,2249.778205520419,3005.28753846581
,Video_Streaming,,52.742430547566634,2550.570779278035,2983.7221769252083
,Video_Streaming,,56.27893732836918,3269.0633937666735,4479.7718421428535
,Video_Streaming,,45.830440230042285,2604.0348185141656,4077.287661537282
,Video_Streaming,,29.66349688388314,4042.0689786040934,1877.9267811871111
,Video_Streaming,,50.652413837969185,1862.1413048560566,4030.7031388203336
,Video_Streaming,,31.85446484018071,2298.1933638313294,1979.9557469332453
,Video_Streaming,,37.240367694674575,2578.632320926487,4306.733866045437
,Video_Streaming,,57.771074285660454,2655.5415010612805,3067.0719884808323
,Video_Streaming,,39.241658624083996,1338.7628524765591,4114.755511476484
,Video_Streaming,,39.14672331839408,3387.795796546107,4214.500626801751
,Video_Streaming,,39.837787132998486,4253.438607552513,1874.4329776178372
,Video_Streaming,,37.03780149006806,2797.9990568470175,2938.517554229923
,Video_Streaming,,36.384431638701656,3416.233924179921,3678.825734531059
,Video_Streaming,,53.40033925906796,2631.775568664775,3807.9929523300298
,Video_Streaming,,51.172733040151435,1746.685545998229,2133.243367405483
,Video_Streaming,,33.844577401279636,3242.5919087964107,1613.3527226829503
,Video_Streaming,,55.54581124692805,1206.6708696344533,4167.271968132483
,Video_Streaming,,33.27114351247328,1210.4702207643918,2163.9665146222596
,Video_Streaming,,38.027453888903175,2052.380752522283,2897.384780603764
,Video_Streaming,,57.334873672239134,1400.3151258293249,3716.9488567586886
,Video_Streaming,,28.887674729155137,1758.7314995386164,3570.174787457492
,Video_Streaming,,38.59731925411219,3557.675702861667,3091.7587168216924
,Video_Streaming,,53.51990877026809,4116.860959253021,1911.3721512275893
,Video_Streaming,,54.18828842439873,2511.1298127364316,4030.3340958958756
,Video_Streaming,,34.85631169023101,3796.5519110155274,1536.856930850624
,Video_Streaming,,47.97496284379382,1321.4818157566829,1971.2863217476324
,Video_Streaming,,37.23840663452033,2818.075167669166,3358.7649794193303
,Video_Streaming,,53.829121475842314,1421.9718877851785,2327.37561512606
,Video_Streaming,,44.7604241626563,3154.690396702355,4208.562731561758
,Video_Streaming,,51.17307436304186,2713.9857616852187,4663.344190542043
,Video_Streaming,,51.557105098014475,3093.053378324096,2319.012283094343
,Video_Streaming,,43.362625715893884,4217.024879264168,3822.161752555526
,Video_Streaming,,49.59584959254285,1844.9512307150865,1840.4193637759686
,Video_Streaming,,35.654080588457035,4211.198764826315,2420.0324055826845
,Video_Streaming,,50.94831373576451,2206.8195240793666,1966.5670253851613
,Video_Streaming,,37.71358953021684,3218.5161803803753,3946.5573146154425
,Video_Streaming,,34.20131620960689,3429.2755189038658,3944.8932798637793
,Video_Streaming,,43.76584124373389,2032.5712032621072,4327.889416467629
,Video_Streaming,,53.37509290234044,1132.5275389582578,2707.4975934459344
,Video_Streaming,,47.45520761837099,2348.0074632804135,3130.302578254742
,Video_Streaming,,49.57744504544742,3787.770565151435,2376.6984333949686
,Video_Streaming,,33.14990837802359,3913.6010799592946,4193.48168462603
,Video_Streaming,,34.26725945422503,1977.749621326849,2959.5682752826874
,Video_Streaming,,47.093659647852654,4123.838467560057,1591.549628349002
,Video_Streaming,,55.72540631297999,1438.8157396059603,3684.009940565878
,Video_Streaming,,52.11465396059123,2766.096975477569,3171.7407278397404
,Video_Streaming,,39.35038281790937,4179.315373891834,2160.8483805061705
,Video_Streaming,,30.664698747689037,2711.5155122752567,4065.6321763528413
,Video_Streaming,,44.78690161694398,4043.7215232041094,1867.4030963949945
,Video_Streaming,,31.780637141275943,2150.3883531341953,4455.445727525501
,Video_Streaming,,38.430760727017756,3737.6138838923007,3087.0157033793444
,Video_Streaming,,52.07552953626531,4121.5520247372715,1641.1148257198506
,Video_Streaming,,46.10706558672749,2979.4971838624665,1882.2702029935426
,Video_Streaming,,40.579179986021586,1278.542157838503,2897.067716696294
,Video_Streaming,,42.80711828712066,2132.5676127948745,3047.2512134143567
,Video_Streaming,,46.613720445438986,1608.4452061994316,2892.493132480908
,Video_Streaming,,36.58658172954033,1947.0613539697235,1778.5963924810908
,Video_Streaming,,52.27450881703767,3072.0754682031347,3502.8382548382733
,Video_Streaming,,39.58324214304379,2154.876803202686,4403.608154134763
,Video_Streaming,,55.8165597671402,3070.4401022169777,1627.4454739287492
,Video_Streaming,,40.997386454228874,3397.6324880547054,1695.442878736037
,Video_Streaming,,32.22352134713861,1756.8509980628291,2500.8664997262854
,Video_Streaming,,49.57334968834864,1619.3112268450545,3488.928346448332
,Video_Streaming,,31.177752018130004,3314.2237681826496,4075.7804815778704
,Video_Streaming,,42.385946709720685,2606.121664806029,3202.86280871256
,Video_Streaming,,57.387795355380504,1105.8594258254172,1808.2432955688928
,Video_Streaming,,51.113070954761014,3907.7003042761653,2402.7878161738777
,Video_Streaming,,52.99664749803401,3941.913106357656,4670.782305016048
,Video_Streaming,,28.77093481289688,3313.645236739088,2641.256866082712
,Video_Streaming,,31.720584444936467,3582.5982165785313,2724.7621164538414
,Video_Streaming,,35.94780677075002,4162.285812873371,3840.202822249116
,Video_Streaming,,54.56465958871168,4264.251284932716,1482.8956118952347
,Video_Streaming,,44.67503924806999,3216.3182658885576,1634.0571359619025
,Video_Streaming,,36.14778859081504,1159.4674125614613,3492.8266056055277
,Video_Streaming,,51.77038396854077,3444.905361875655,3527.2356287907082
,Video_Streaming,,30.083447019276136,1560.344444366423,2145.764269598849
,Video_Streaming,,47.306800523711914,2878.2792354914955,4520.230472795674
,Video_Streaming,,54.34727364541087,3108.029903102119,2925.5428407189365
,Video_Streaming,,45.366820988832785,3370.372113624569,3750.3966421424243
,Video_Streaming,,47.52156137923464,2876.6386646735127,2065.6498384723536
,Video_Streaming,,35.63371255713299,3090.89101677291,4645.595884020661
,Video_Streaming,,43.62919682404155,2934.7341311533582,2300.6093265324052
,Video_Streaming,,29.58086632528334,4164.669975010944,4601.0620266766355
,Video_Streaming,,47.8849549958729,2053.3749166658145,3745.062107584655
,Video_Streaming,,47.38110487228316,2400.466749427731,3469.873034567727
,Video_Streaming,,36.803365266492236,4284.724464855646,4656.627426941461
,Video_Streaming,,29.122924009988495,3558.968804747807,4181.1526863029985
,Video_Streaming,,30.99552326998155,1964.4828713928432,3297.4897484477888
,Video_Streaming,,55.760307223874065,3997.2496353641623,4361.60815107453
,Video_Streaming,,33.054643340402905,3359.4277607621125,3484.518308952665
,Video_Streaming,,39.1711142850636,1157.2426568075584,2977.357522712379
,Video_Streaming,,37.409375531829255,2999.6265799456387,4345.564210415084
